"contrast","estimate","SE","df","t.ratio","p.value","Protein","p_adj_FDR"
"draw 3 - draw 4",3567.75208333334,13717.3625096015,82,0.260090238253607,0.998972429062224,"Myokinase..human",1
"draw 3 - draw 5",7099.44182692311,14251.570361918,82,0.498151547277465,0.987325345269342,"Myokinase..human",1
"draw 4 - draw 5",3531.68974358977,14462.9571613936,82,0.244188633360335,0.99919848419568,"Myokinase..human",1
"draw 1 - draw 2",-3495.07587719298,4011.32647625006,82,-0.871301774584131,0.906590192774883,"NCC27",1
"draw 1 - draw 3",-10487.8791666667,4215.99985301171,82,-2.48763746022776,0.103457732773666,"NCC27",1
"draw 1 - draw 4",-5740.05166666667,4299.4931039622,82,-1.33505311623292,0.670302431921958,"NCC27",1
"draw 1 - draw 5",-2521.06858974359,4498.41758892718,82,-0.560434539458761,0.980324428491803,"NCC27",1
"draw 2 - draw 3",-6992.80328947369,4432.34374244413,82,-1.57767621281504,0.515837710131572,"NCC27",1
"draw 2 - draw 4",-2244.97578947369,4511.83524096431,82,-0.497574860245534,0.987380467334315,"NCC27",1
"draw 2 - draw 5",974.007287449389,4701.78445858148,82,0.207156941376093,0.999581452656322,"NCC27",1
"draw 3 - draw 4",4747.8275,4694.73874705904,82,1.01130813785415,0.849477285104623,"NCC27",1
"draw 3 - draw 5",7966.81057692308,4877.57027181447,82,1.63335639118519,0.480753578364,"NCC27",1
"draw 4 - draw 5",3218.98307692308,4949.91696363809,82,0.650310520473295,0.966120241361389,"NCC27",1
"draw 1 - draw 2",-30.2146929824561,44.5423775983776,82,-0.67833588172798,0.960587659548101,"NCK1",1
"draw 1 - draw 3",-114.685416666667,46.815101817169,82,-2.44975258442367,0.112638271932468,"NCK1",1
"draw 1 - draw 4",-80.8508333333334,47.7422235393155,82,-1.69348696687227,0.443632697047069,"NCK1",1
"draw 1 - draw 5",-0.711858974359065,49.9511111916504,82,-0.0142511138866928,0.99999999042801,"NCK1",1
"draw 2 - draw 3",-84.4707236842106,49.2174171787471,82,-1.7162770524392,0.429827087797708,"NCK1",1
"draw 2 - draw 4",-50.6361403508773,50.1001028349534,82,-1.01069932965387,0.849756997324075,"NCK1",1
"draw 2 - draw 5",29.502834008097,52.2093277573611,82,0.565087413981065,0.979713429537806,"NCK1",1
"draw 3 - draw 4",33.8345833333333,52.1310911079785,82,0.649028873446216,0.966360158418801,"NCK1",1
"draw 3 - draw 5",113.973557692308,54.1612800892944,82,2.10433648363558,0.228174956747201,"NCK1",1
"draw 4 - draw 5",80.1389743589743,54.9646287282747,82,1.45800992771465,0.592381508678378,"NCK1",1
"draw 1 - draw 2",-1484.32653508772,1631.34566266425,82,-0.909878616812314,0.892337187809202,"PAFAH",1
"draw 1 - draw 3",282.695833333333,1714.58322196536,82,0.16487728895964,0.99983075227146,"PAFAH",1
"draw 1 - draw 4",-714.405833333333,1748.53866129603,82,-0.408573083996787,0.994036338146563,"PAFAH",1
"draw 1 - draw 5",-708.486858974361,1829.43823346167,82,-0.38727017180228,0.995146638433564,"PAFAH",1
"draw 2 - draw 3",1767.02236842105,1802.56700183447,82,0.980281102795491,0.863395000688008,"PAFAH",1
"draw 2 - draw 4",769.920701754386,1834.8949891218,82,0.419599326565754,0.993395165080221,"PAFAH",1
"draw 2 - draw 5",775.839676113358,1912.14445613001,82,0.405743234317965,0.994193403025094,"PAFAH",1
"draw 3 - draw 4",-997.101666666666,1909.279072073,82,-0.522239876428364,0.984869008658659,"PAFAH",1
"draw 3 - draw 5",-991.182692307694,1983.63388130481,82,-0.499680259371102,0.987178407964712,"PAFAH",1
"draw 4 - draw 5",5.91897435897215,2013.05618403019,82,0.00294029267833062,0.999999999982675,"PAFAH",1
"draw 1 - draw 2",20738.6548245614,7827.31705908876,82,2.64952277619578,0.0708016476081819,"Peroxiredoxin.6",1
"draw 1 - draw 3",16510.2229166667,8226.69702054365,82,2.00690786052257,0.271946183574453,"Peroxiredoxin.6",1
"draw 1 - draw 4",19949.985,8389.61772803355,82,2.37793730855436,0.13180678396985,"Peroxiredoxin.6",1
"draw 1 - draw 5",26169.1685897436,8777.77985441633,82,2.98129698212666,0.0301464202788295,"Peroxiredoxin.6",0.710352432972021
"draw 2 - draw 3",-4228.43190789474,8648.84969906786,82,-0.488901074133646,0.988189380158031,"Peroxiredoxin.6",1
"draw 2 - draw 4",-788.669824561395,8803.96177137198,82,-0.0895812413822524,0.999985112770479,"Peroxiredoxin.6",1
"draw 2 - draw 5",5430.5137651822,9174.61042343715,82,0.591906742035563,0.975936401523302,"Peroxiredoxin.6",1
"draw 3 - draw 4",3439.76208333334,9160.86209895658,82,0.375484539137985,0.995692348588304,"Peroxiredoxin.6",1
"draw 3 - draw 5",9658.94567307693,9517.62196907198,82,1.01484863597905,0.84784544912661,"Peroxiredoxin.6",1
"draw 4 - draw 5",6219.1835897436,9658.79235209425,82,0.643888320924006,0.96731110298184,"Peroxiredoxin.6",1
"draw 1 - draw 2",-199.162938596491,298.84996518999,82,-0.666431192220069,0.963005219666609,"PGP9.5",1
"draw 1 - draw 3",231.929166666667,314.0984451835,82,0.738396417502707,0.946822054304701,"PGP9.5",1
"draw 1 - draw 4",282.3725,320.318820235964,82,0.881535776736408,0.902921594896762,"PGP9.5",1
"draw 1 - draw 5",369.633012820514,335.138998987108,82,1.10292449979757,0.804524907910606,"PGP9.5",1
"draw 2 - draw 3",431.092105263158,330.21639624252,82,1.30548364699175,0.688588612764132,"PGP9.5",1
"draw 2 - draw 4",481.535438596492,336.138634610877,82,1.43255011181303,0.608675902473403,"PGP9.5",1
"draw 2 - draw 5",568.795951417005,350.290142200412,82,1.62378520801073,0.486742555846129,"PGP9.5",1
"draw 3 - draw 4",50.4433333333335,349.765225902602,82,0.14422055023669,0.999900610083326,"PGP9.5",1
"draw 3 - draw 5",137.703846153847,363.386454474322,82,0.378946007640957,0.995536930364085,"PGP9.5",1
"draw 4 - draw 5",87.2605128205132,368.776393802649,82,0.23662174229951,0.999292057120187,"PGP9.5",1
"draw 1 - draw 2",2668.73793859649,3032.02173423594,82,0.880184303582839,0.903410732362611,"PPase",1
"draw 1 - draw 3",3763.70833333334,3186.72719898308,82,1.18105758614492,0.762126207195071,"PPase",1
"draw 1 - draw 4",4267.65583333334,3249.83683442233,82,1.31319080026734,0.683846230346883,"PPase",1
"draw 1 - draw 5",4642.59583333334,3400.19691243057,82,1.36539028559221,0.651311292823559,"PPase",1
"draw 2 - draw 3",1094.97039473684,3350.25399709139,82,0.326832053834566,0.997486070547193,"PPase",1
"draw 2 - draw 4",1598.91789473684,3410.33884748369,82,0.468844289744581,0.989919025379964,"PPase",1
"draw 2 - draw 5",1973.85789473684,3553.91483403734,82,0.555403825615734,0.980970679125317,"PPase",1
"draw 3 - draw 4",503.947500000002,3548.58922651183,82,0.142013478549437,0.999906527032962,"PPase",1
"draw 3 - draw 5",878.887500000002,3686.78519735692,82,0.238388583264922,0.999270972434322,"PPase",1
"draw 4 - draw 5",374.94,3741.46953763887,82,0.100211961163424,0.999976708615253,"PPase",1
"draw 1 - draw 2",682.621491228068,4400.05477442401,82,0.15513931671849,0.999867129716558,"PUR8",1
"draw 1 - draw 3",3795.70208333333,4624.56257102187,82,0.820769970141114,0.92350541889711,"PUR8",1
"draw 1 - draw 4",4620.63166666667,4716.14695829427,82,0.979747176567597,0.863628409094002,"PUR8",1
"draw 1 - draw 5",-1124.77243589743,4934.34875139245,82,-0.2279474947084,0.999389098315423,"PUR8",1
"draw 2 - draw 3",3113.08059210527,4861.87184246878,82,0.640304946936753,0.967963300993765,"PUR8",1
"draw 2 - draw 4",3938.0101754386,4949.06667681116,82,0.795707641986344,0.93115485554762,"PUR8",1
"draw 2 - draw 5",-1807.3939271255,5157.42343032474,82,-0.350445130508064,0.99670260990763,"PUR8",1
"draw 3 - draw 4",824.929583333337,5149.69493532263,82,0.16018999060993,0.999849080936526,"PUR8",1
"draw 3 - draw 5",-4920.47451923077,5350.24423695101,82,-0.919672878716064,0.88853552640166,"PUR8",1
"draw 4 - draw 5",-5745.4041025641,5429.60187803483,82,-1.05816305350247,0.827180560370753,"PUR8",1
"draw 1 - draw 2",210.633114035088,369.549708073589,82,0.569972345893843,0.979058078049265,"sCD163",1
"draw 1 - draw 3",-206.158333333334,388.405562135961,82,-0.530781104677301,0.983923753192363,"sCD163",1
"draw 1 - draw 4",-185.145833333333,396.097508103848,82,-0.467424887926313,0.99003419776874,"sCD163",1
"draw 1 - draw 5",-364.430448717948,414.42373654293,82,-0.879366736466352,0.903705943881806,"sCD163",1
"draw 2 - draw 3",-416.791447368421,408.336580380579,82,-1.02070563205472,0.84512659326025,"sCD163",1
"draw 2 - draw 4",-395.778947368421,415.659858664306,82,-0.952170239965507,0.87539794808648,"sCD163",1
"draw 2 - draw 5",-575.063562753036,433.159226600285,82,-1.3276031709321,0.674932220688081,"sCD163",1
"draw 3 - draw 4",21.0125000000001,432.510129437114,82,0.0485826771903508,0.999998708558248,"sCD163",1
"draw 3 - draw 5",-158.272115384614,449.353768816769,82,-0.352221626629223,0.996637270833652,"sCD163",1
"draw 4 - draw 5",-179.284615384614,456.018820639851,82,-0.3931517895096,0.994856424309282,"sCD163",1
"draw 1 - draw 2",1589.55723684211,1013.66598623401,82,1.56812723168078,0.521905470077136,"SIRT2",1
"draw 1 - draw 3",958.331250000002,1065.38714170198,82,0.899514563756647,0.896279637734844,"SIRT2",1
"draw 1 - draw 4",1620.8825,1086.48596501385,82,1.49185774339877,0.570677484165053,"SIRT2",1
"draw 1 - draw 5",1826.67019230769,1136.7543700993,82,1.60691723766862,0.497342628158979,"SIRT2",1
"draw 2 - draw 3",-631.225986842105,1120.0574467359,82,-0.563565724848881,0.979914665435209,"SIRT2",1
"draw 2 - draw 4",31.3252631578935,1140.14502343198,82,0.0274748058484705,0.999999867800818,"SIRT2",1
"draw 2 - draw 5",237.112955465587,1188.14536998823,82,0.199565609945469,0.999638970004408,"SIRT2",1
"draw 3 - draw 4",662.551249999999,1186.36491203713,82,0.558471717494004,0.980578341918031,"SIRT2",1
"draw 3 - draw 5",868.338942307692,1232.56661088991,82,0.704496564028093,0.954917744185584,"SIRT2",1
"draw 4 - draw 5",205.787692307694,1250.84868819086,82,0.164518453950918,0.999832211172763,"SIRT2",1
"draw 1 - draw 2",-28.3842105263155,1227.84123910448,82,-0.0231171666354987,0.999999933736327,"Trypsin.2",1
"draw 1 - draw 3",1406.9875,1290.49044355659,82,1.09027347472822,0.811056500242402,"Trypsin.2",1
"draw 1 - draw 4",415.240000000001,1316.04719076001,82,0.315520600564636,0.997808731931599,"Trypsin.2",1
"draw 1 - draw 5",1227.67692307693,1376.93669640203,82,0.891600119515208,0.89923437721299,"Trypsin.2",1
"draw 2 - draw 3",1435.37171052632,1356.7119168887,82,1.05797825806528,0.827271417207491,"Trypsin.2",1
"draw 2 - draw 4",443.624210526316,1381.04375340691,82,0.321223863785586,0.997650091466356,"Trypsin.2",1
"draw 2 - draw 5",1256.06113360324,1439.18598743021,82,0.872758034453939,0.90607314397648,"Trypsin.2",1
"draw 3 - draw 4",-991.7475,1437.02934044141,82,-0.690137265878902,0.958091226097841,"Trypsin.2",1
"draw 3 - draw 5",-179.310576923076,1492.99289445084,82,-0.120101426865149,0.999952051022467,"Trypsin.2",1
"draw 4 - draw 5",812.436923076925,1515.1377515847,82,0.53621324016723,0.983301698191163,"Trypsin.2",1
"draw 1 - draw 2",6.4236842105263,40.9077623980094,82,0.157028491268417,0.999860578703288,"TS",1
"draw 1 - draw 3",89.1375,42.9950345049636,82,2.0732045229481,0.241617923333473,"TS",1
"draw 1 - draw 4",55.1966666666667,43.8465039856809,82,1.25886129221824,0.716864104947884,"TS",1
"draw 1 - draw 5",34.4192307692308,45.8751485286454,82,0.750280530377765,0.943779846322478,"TS",1
"draw 2 - draw 3",82.7138157894737,45.2013232420091,82,1.82989810600503,0.363715657503482,"TS",1
"draw 2 - draw 4",48.7729824561404,46.0119825970574,82,1.0600061050023,0.826273168685951,"TS",1
"draw 2 - draw 5",27.9955465587045,47.9490967930664,82,0.583859726900064,0.977116068864936,"TS",1
"draw 3 - draw 4",-33.9408333333333,47.8772441790767,82,-0.70891367945873,0.953911208596046,"TS",1
"draw 3 - draw 5",-54.7182692307692,49.7417716908221,82,-1.10004664833571,0.806019368554219,"TS",1
"draw 4 - draw 5",-20.7774358974359,50.4795678529957,82,-0.411600906686503,0.993864931803132,"TS",1
"draw 1 - draw 2",-34.0879385964913,68.0148007386836,82,-0.501184127958544,0.987032697295295,"B7.H1",1
"draw 1 - draw 3",-38.1395833333334,71.4851786845771,82,-0.533531342232792,0.983610860358711,"B7.H1",1
"draw 1 - draw 4",-172.159166666667,72.9008642090652,82,-2.36155179413167,0.136517037755457,"B7.H1",1
"draw 1 - draw 5",-186.607371794872,76.2737657385328,82,-2.44654724973936,0.113443873406903,"B7.H1",1
"draw 2 - draw 3",-4.05164473684211,75.1534382036911,82,-0.0539116350985937,0.999998042224017,"B7.H1",1
"draw 2 - draw 4",-138.071228070176,76.5012712619774,82,-1.80482266232352,0.377876816690865,"B7.H1",1
"draw 2 - draw 5",-152.519433198381,79.7219909573681,82,-1.91314129723556,0.318686797440683,"B7.H1",1
"draw 3 - draw 4",-134.019583333333,79.602526070105,82,-1.68360967860874,0.449664326008965,"B7.H1",1
"draw 3 - draw 5",-148.467788461539,82.7025603850919,82,-1.79520183861565,0.383378561802437,"B7.H1",1
"draw 4 - draw 5",-14.4482051282051,83.929248329247,82,-0.172147438656022,0.999799108168279,"B7.H1",1
"draw 1 - draw 2",16.6765350877193,8.9723556192342,82,1.85865739115038,0.347804541442829,"CD244",1
"draw 1 - draw 3",33.8916666666667,9.43015987250748,82,3.59396522698134,0.00490540197710854,"CD244",0.239751647989465
"draw 1 - draw 4",25.9825,9.61691384124306,82,2.70175031500974,0.0623108541169182,"CD244",1
"draw 1 - draw 5",23.2060897435898,10.0618592305167,82,2.30634211947707,0.15334518950572,"CD244",1
"draw 2 - draw 3",17.2151315789474,9.91406820645357,82,1.73643465229956,0.41775417163174,"CD244",1
"draw 2 - draw 4",9.30596491228071,10.0918712343676,82,0.922124816712834,0.88757229326694,"CD244",1
"draw 2 - draw 5",6.52955465587052,10.5167411471376,82,0.62087243229788,0.97134933224617,"CD244",1
"draw 3 - draw 4",-7.90916666666666,10.5009816147874,82,-0.753183555290589,0.943020407795939,"CD244",1
"draw 3 - draw 5",-10.6855769230769,10.9099309905675,82,-0.979435794077472,0.863764435202627,"CD244",1
"draw 4 - draw 5",-2.77641025641019,11.0717528344787,82,-0.250765194808553,0.999109997426341,"CD244",1
"draw 1 - draw 2",60.0730263157893,154.601668853353,82,0.388566480306052,0.99508371672702,"CD83",1
"draw 1 - draw 3",-33.3000000000008,162.490043385955,82,-0.204935633630824,0.999598939054578,"CD83",1
"draw 1 - draw 4",-250.210833333334,165.707980397905,82,-1.50995041236106,0.559076543532043,"CD83",1
"draw 1 - draw 5",48.7471153846154,173.374785264939,82,0.281166118303325,0.99860440696317,"CD83",1
"draw 2 - draw 3",-93.3730263157901,170.828214449943,82,-0.546590190715542,0.982067382536239,"CD83",1
"draw 2 - draw 4",-310.283859649123,173.891918789053,82,-1.78434893242811,0.389629028770113,"CD83",1
"draw 2 - draw 5",-11.3259109311739,181.212805337399,82,-0.0625006103188252,0.999996465259372,"CD83",1
"draw 3 - draw 4",-216.910833333333,180.941254575805,82,-1.19879147429288,0.752051437033698,"CD83",1
"draw 3 - draw 5",82.0471153846162,187.98781610939,82,0.436449111876874,0.992322114006238,"CD83",1
"draw 4 - draw 5",298.957948717949,190.776150431757,82,1.56706143845213,0.522583458532991,"CD83",1
"draw 1 - draw 2",45.6410087719298,21.544721212174,82,2.11843116104655,0.222257807588339,"CD83.1",1
"draw 1 - draw 3",57.2541666666667,22.6440161381772,82,2.52844576321149,0.0942523874523031,"CD83.1",1
"draw 1 - draw 4",31.4241666666667,23.0924560309351,82,1.36079794304124,0.654199230415329,"CD83.1",1
"draw 1 - draw 5",-7.41121794871806,24.1608738214641,82,-0.306744615425874,0.998037348909531,"CD83.1",1
"draw 2 - draw 3",11.6131578947368,23.8059930581252,82,0.487824971904425,0.988287125709182,"CD83.1",1
"draw 2 - draw 4",-14.2168421052632,24.2329396516012,82,-0.586674266913539,0.97670805140713,"CD83.1",1
"draw 2 - draw 5",-53.0522267206479,25.2531515346933,82,-2.10081607627324,0.229669329042131,"CD83.1",1
"draw 3 - draw 4",-25.83,25.2153092170981,82,-1.02437768173333,0.843409781753793,"CD83.1",1
"draw 3 - draw 5",-64.6653846153847,26.1972921728547,82,-2.46839956544785,0.108041579600941,"CD83.1",1
"draw 4 - draw 5",-38.8353846153847,26.585864211354,82,-1.46075313958759,0.590623588206876,"CD83.1",1
"draw 1 - draw 2",906.999780701755,1060.46373004879,82,0.855285998946918,0.912167448468192,"DAF",1
"draw 1 - draw 3",1433.33958333333,1114.57268723475,82,1.28599919928904,0.700495590672426,"DAF",1
"draw 1 - draw 4",261.574166666667,1136.64557630551,82,0.230128170222482,0.999365692506585,"DAF",1
"draw 1 - draw 5",-1092.07147435897,1189.23471423108,82,-0.918297676052176,0.889073754528608,"DAF",1
"draw 2 - draw 3",526.339802631579,1171.7669468691,82,0.449184715474293,0.991432546813347,"DAF",1
"draw 2 - draw 4",-645.425614035088,1192.78190327491,82,-0.541109495594292,0.982726886071868,"DAF",1
"draw 2 - draw 5",-1999.07125506073,1242.99827360198,82,-1.60826551212158,0.496493348232293,"DAF",1
"draw 3 - draw 4",-1171.76541666667,1241.13561755387,82,-0.944107477131366,0.878731976345776,"DAF",1
"draw 3 - draw 5",-2525.41105769231,1289.47030231728,82,-1.95848718125105,0.295533496494673,"DAF",1
"draw 4 - draw 5",-1353.64564102564,1308.59640514691,82,-1.03442561488137,0.838664284106816,"DAF",1
"draw 1 - draw 2",37.2728070175439,27.7540459388656,82,1.34296841259273,0.665368032263905,"IL.20.Ra",1
"draw 1 - draw 3",64.9958333333334,29.1701646055307,82,2.22816134952527,0.179785817540573,"IL.20.Ra",1
"draw 1 - draw 4",42.5433333333334,29.7478477076629,82,1.4301314754403,0.610221303202715,"IL.20.Ra",1
"draw 1 - draw 5",18.298717948718,31.1241902533946,82,0.587925912280471,0.976525022561134,"IL.20.Ra",1
"draw 2 - draw 3",27.7230263157895,30.6670306126859,82,0.904000999181232,0.894583182928009,"IL.20.Ra",1
"draw 2 - draw 4",5.27052631578949,31.2170259109346,82,0.168834991867157,0.999814027249358,"IL.20.Ra",1
"draw 2 - draw 5",-18.9740890688259,32.5312693022446,82,-0.583256954794466,0.977202813503453,"IL.20.Ra",1
"draw 3 - draw 4",-22.4525,32.4825205897119,82,-0.691217910198487,0.957857614677407,"IL.20.Ra",1
"draw 3 - draw 5",-46.6971153846154,33.7475172353798,82,-1.38372002476258,0.63974365213463,"IL.20.Ra",1
"draw 4 - draw 5",-24.2446153846154,34.2480781895394,82,-0.707911703846219,0.954140788979575,"IL.20.Ra",1
"draw 1 - draw 2",646.617324561404,481.749408219902,82,1.34222754305127,0.665830542458485,"IL.23.R",1
"draw 1 - draw 3",893.841666666667,506.330124528356,82,1.7653337681602,0.40068984837042,"IL.23.R",1
"draw 1 - draw 4",890.467500000001,516.357437057991,82,1.72451762305109,0.424875381905867,"IL.23.R",1
"draw 1 - draw 5",1031.34647435898,540.247727085422,82,1.90902510580281,0.320838016387423,"IL.23.R",1
"draw 2 - draw 3",247.224342105263,532.312437691631,82,0.464434652658784,0.99027377801202,"IL.23.R",1
"draw 2 - draw 4",243.850175438597,541.859150629942,82,0.450025020625945,0.991371390824893,"IL.23.R",1
"draw 2 - draw 5",384.729149797572,564.671535440976,82,0.681332643227926,0.959963203303053,"IL.23.R",1
"draw 3 - draw 4",-3.37416666666633,563.825364635254,82,-0.00598441801008567,0.999999999702336,"IL.23.R",1
"draw 3 - draw 5",137.504807692308,585.78293387734,82,0.234736793682523,0.999314050395126,"IL.23.R",1
"draw 4 - draw 5",140.878974358974,594.471574948828,82,0.236981851270351,0.999287796818441,"IL.23.R",1
"draw 1 - draw 2",76.7041666666667,25.1459066223337,82,3.05036393472251,0.0249325582321352,"IL.7.Ra",0.621834301472448
"draw 1 - draw 3",121.410416666667,26.4289479431034,82,4.59384221150388,0.000148856639466177,"IL.7.Ra",0.0255762771446432
"draw 1 - draw 4",94.7908333333334,26.9523442571224,82,3.51697916993933,0.00625817679626783,"IL.7.Ra",0.272690585474264
"draw 1 - draw 5",95.9503205128206,28.1993473503489,82,3.40257238299643,0.00891784943413565,"IL.7.Ra",0.337094708610328
"draw 2 - draw 3",44.70625,27.78514851022,82,1.60899805820927,0.496032057338917,"IL.7.Ra",1
"draw 2 - draw 4",18.0866666666667,28.2834589346874,82,0.639478598018463,0.968112462011718,"IL.7.Ra",1
"draw 2 - draw 5",19.2461538461539,29.4741985360304,82,0.652983110723999,0.96561630316499,"IL.7.Ra",1
"draw 3 - draw 4",-26.6195833333333,29.4300309009401,82,-0.904504090496316,0.894391980279002,"IL.7.Ra",1
"draw 3 - draw 5",-25.4600961538462,30.5761516358988,82,-0.832678240774878,0.919699008649722,"IL.7.Ra",1
"draw 4 - draw 5",1.15948717948719,31.0296732247804,82,0.0373670444766793,0.999999547822539,"IL.7.Ra",1
"draw 1 - draw 2",69.4892543859648,196.119651971493,82,0.354320710277751,0.996558860667686,"JAG1.ECD",1
"draw 1 - draw 3",122.233333333333,206.12643443011,82,0.593001735421654,0.975772749783596,"JAG1.ECD",1
"draw 1 - draw 4",-187.8725,210.208542285287,82,-0.893743412886745,0.898438999530412,"JAG1.ECD",1
"draw 1 - draw 5",-364.979166666667,219.934252967508,82,-1.65949215159581,0.464505267257455,"JAG1.ECD",1
"draw 2 - draw 3",52.7440789473683,216.703805420195,82,0.243392490709132,0.999208736589891,"JAG1.ECD",1
"draw 2 - draw 4",-257.361754385965,220.590261712589,82,-1.16669590211233,0.770169758433227,"JAG1.ECD",1
"draw 2 - draw 5",-434.468421052632,229.877158371812,82,-1.89000257411355,0.3308841381639,"JAG1.ECD",1
"draw 3 - draw 4",-310.105833333333,229.532683171438,82,-1.35103127384136,0.660326165595686,"JAG1.ECD",1
"draw 3 - draw 5",-487.2125,238.471585356725,82,-2.04306311492494,0.255121088263116,"JAG1.ECD",1
"draw 4 - draw 5",-177.106666666667,242.008721539916,82,-0.73181935568159,0.948459843266926,"JAG1.ECD",1
"draw 1 - draw 2",30.9894736842105,42.5873391177064,82,0.727668699811446,0.949476689403031,"JAG2",1
"draw 1 - draw 3",23.0875,44.7603097188585,82,0.515802954559824,0.985555296139253,"JAG2",1
"draw 1 - draw 4",4.86666666666664,45.6467385381833,82,0.106615868351595,0.999970178931815,"JAG2",1
"draw 1 - draw 5",-2.60000000000011,47.7586744651582,82,-0.0544403719139423,0.999997964340478,"JAG2",1
"draw 2 - draw 3",-7.90197368421053,47.0571834936192,82,-0.167922793026531,0.999817986670094,"JAG2",1
"draw 2 - draw 4",-26.1228070175439,47.9011266192903,82,-0.545348488881345,0.98221829766837,"JAG2",1
"draw 2 - draw 5",-33.5894736842107,49.9177741780718,82,-0.672896062320144,0.961704826483243,"JAG2",1
"draw 3 - draw 4",-18.2208333333334,49.8429714643789,82,-0.365564748609645,0.996116057191279,"JAG2",1
"draw 3 - draw 5",-25.6875000000001,51.784052099991,82,-0.496050404676705,0.987525370690753,"JAG2",1
"draw 4 - draw 5",-7.46666666666675,52.5521404410868,82,-0.14208111418482,0.999906349714316,"JAG2",1
"draw 1 - draw 2",27.2375,90.1957020697344,82,0.301982238343701,0.998153828764696,"LIMP.II",1
"draw 1 - draw 3",33.8687500000001,94.7978353095244,82,0.35727345344348,0.99644632623508,"LIMP.II",1
"draw 1 - draw 4",-59.3091666666668,96.6752024179241,82,-0.613488931838746,0.972570134288853,"LIMP.II",1
"draw 1 - draw 5",-71.6471153846154,101.148070354879,82,-0.708338924640292,0.954042991269673,"LIMP.II",1
"draw 2 - draw 3",6.63125000000009,99.6623830124819,82,0.0665371406899791,0.999995460935204,"LIMP.II",1
"draw 2 - draw 4",-86.5466666666668,101.449769693684,82,-0.853098700253186,0.912913591312935,"LIMP.II",1
"draw 2 - draw 5",-98.8846153846154,105.720826448105,82,-0.935337139396601,0.882302942642954,"LIMP.II",1
"draw 3 - draw 4",-93.1779166666669,105.56240182196,82,-0.882680907770737,0.90250602688439,"LIMP.II",1
"draw 3 - draw 5",-105.515865384615,109.673415431406,82,-0.962091542144129,0.871228587177981,"LIMP.II",1
"draw 4 - draw 5",-12.3379487179486,111.30014930612,82,-0.110852939505177,0.999965163941652,"LIMP.II",1
"draw 1 - draw 2",2177.56557017544,1210.15081087926,82,1.79941669302628,0.380963686989952,"Notch.1",1
"draw 1 - draw 3",1436.80833333333,1271.89738132672,82,1.129657434969,0.790405433197262,"Notch.1",1
"draw 1 - draw 4",-874.635833333336,1297.0859133345,82,-0.674308327876952,0.961416814725038,"Notch.1",1
"draw 1 - draw 5",-2862.37532051282,1357.09813827041,82,-2.10918815654765,0.22612625393501,"Notch.1",1
"draw 2 - draw 3",-740.757236842106,1337.16475230126,82,-0.553976041895557,0.981151396033328,"Notch.1",1
"draw 2 - draw 4",-3052.20140350877,1361.14602182937,82,-2.24237617019711,0.174745609669153,"Notch.1",1
"draw 2 - draw 5",-5039.94089068826,1418.45055714612,82,-3.55313117210687,0.00558471539931049,"Notch.1",0.255769384849605
"draw 3 - draw 4",-2311.44416666667,1416.32498258554,82,-1.63200126742597,0.481600327070265,"Notch.1",1
"draw 3 - draw 5",-4299.18365384615,1471.48222776294,82,-2.92166875870605,0.0354010834713437,"Notch.1",0.778000555358601
"draw 4 - draw 5",-1987.73948717949,1493.30802735645,82,-1.33109810619468,0.672762082364118,"Notch.1",1
"draw 1 - draw 2",82.5225877192983,57.0493040996396,82,1.44651348551366,0.599744590206126,"Nr.CAM",1
"draw 1 - draw 3",154.485416666667,59.9601800358438,82,2.57646685807675,0.0842855737491128,"Nr.CAM",1
"draw 1 - draw 4",119.660833333333,61.1476256082609,82,1.95691708619946,0.296318205473895,"Nr.CAM",1
"draw 1 - draw 5",-5.90737179487177,63.9767404915351,82,-0.0923362420386732,0.999983199279409,"Nr.CAM",1
"draw 2 - draw 3",71.9628289473684,63.0370346402756,82,1.14159603728234,0.783965673051607,"Nr.CAM",1
"draw 2 - draw 4",37.1382456140352,64.1675670711969,82,0.578769732267215,0.97784153048729,"Nr.CAM",1
"draw 2 - draw 5",-88.42995951417,66.8690352123442,82,-1.32243510368227,0.678135284520996,"Nr.CAM",1
"draw 3 - draw 4",-34.8245833333333,66.7688307184887,82,-0.521569465251847,0.984941524066791,"Nr.CAM",1
"draw 3 - draw 5",-160.392788461538,69.3690706432441,82,-2.3121657386246,0.151499360705442,"Nr.CAM",1
"draw 4 - draw 5",-125.568205128205,70.3979892433344,82,-1.78369022294333,0.390009879485615,"Nr.CAM",1
"draw 1 - draw 2",235.819956140351,356.564353635967,82,0.661367166222987,0.96400327830121,"NRX3B",1
"draw 1 - draw 3",116.041666666666,374.757644738947,82,0.309644561747366,0.997963837508772,"NRX3B",1
"draw 1 - draw 4",-552.302500000001,382.179308678393,82,-1.44513972226782,0.600623916212134,"NRX3B",1
"draw 1 - draw 5",-1015.20352564103,399.86158431062,82,-2.53888736871607,0.092007211660912,"NRX3B",1
"draw 2 - draw 3",-119.778289473684,393.988320565333,82,-0.304014822829811,0.998104753249383,"NRX3B",1
"draw 2 - draw 4",-788.122456140352,401.054271182222,82,-1.96512669922985,0.292228827558616,"NRX3B",1
"draw 2 - draw 5",-1251.02348178138,417.938740797031,82,-2.99331782307525,0.0291748088418353,"NRX3B",0.695777775533991
