"contrast","estimate","SE","df","t.ratio","p.value","Protein"
"draw 4 - draw 5",64.0369230769226,250.81836526858,82,0.255311938614825,0.999044742525269,"OBCAM"
"draw 1 - draw 2",1100.12960526316,489.396199063696,82,2.24793246732996,0.172803876490534,"VEGF.sR2"
"draw 1 - draw 3",606.5125,514.367084188539,82,1.17914329793639,0.76320442578206,"VEGF.sR2"
"draw 1 - draw 4",-263.639166666668,524.553559885437,82,-0.502597230918129,0.986894727121945,"VEGF.sR2"
"draw 1 - draw 5",-1250.9125,548.823059617997,82,-2.27926374097816,0.162150997602826,"VEGF.sR2"
"draw 2 - draw 3",-493.617105263158,540.761813664128,82,-0.912817977879164,0.891204004446011,"VEGF.sR2"
"draw 2 - draw 4",-1363.76877192983,550.46006122986,82,-2.47750721257204,0.105851612497344,"VEGF.sR2"
"draw 2 - draw 5",-2351.04210526316,573.634546195708,82,-4.09850159976426,0.000903341553209924,"VEGF.sR2"
"draw 3 - draw 4",-870.151666666667,572.774944151548,82,-1.51918598317114,0.553159007220603,"VEGF.sR2"
"draw 3 - draw 5",-1857.425,595.081045091997,82,-3.1212975363933,0.0204303355623661,"VEGF.sR2"
"draw 4 - draw 5",-987.273333333331,603.907600647358,82,-1.63480859037877,0.479846618909123,"VEGF.sR2"
"draw 1 - draw 2",226.582456140351,59.621358801322,82,3.80035713200362,0.00250329237460456,"Activated.Protein.C"
"draw 1 - draw 3",262.835416666667,62.6634709069396,82,4.19439607896918,0.000643675386792775,"Activated.Protein.C"
"draw 1 - draw 4",260.72,63.9044521887878,82,4.07984093549188,0.000964341616367159,"Activated.Protein.C"
"draw 1 - draw 5",265.64358974359,66.8611170632839,82,3.97306538405811,0.00139611798101957,"Activated.Protein.C"
"draw 2 - draw 3",36.2529605263158,65.8790447907144,82,0.550295782846956,0.981611753171796,"Activated.Protein.C"
"draw 2 - draw 4",34.1375438596493,67.0605470152246,82,0.509055553213711,0.98625105342545,"Activated.Protein.C"
"draw 2 - draw 5",39.0611336032392,69.8838102237009,82,0.558943959669671,0.980517459116529,"Activated.Protein.C"
"draw 3 - draw 4",-2.11541666666658,69.7790880333788,82,-0.0303159116332198,0.999999804053336,"Activated.Protein.C"
"draw 3 - draw 5",2.80817307692336,72.4965591747024,82,0.038735260112914,0.999999477895192,"Activated.Protein.C"
"draw 4 - draw 5",4.92358974358995,73.571866332283,82,0.0669221808422372,0.999995355068977,"Activated.Protein.C"
"draw 1 - draw 2",197.108114035088,63.0416393429686,82,3.12663369939907,0.0201231829935143,"COX.2"
"draw 1 - draw 3",181.929166666667,66.2582673779366,82,2.74575798411607,0.0558412130406065,"COX.2"
"draw 1 - draw 4",228.909166666667,67.5704396593894,82,3.38771166534593,0.00933116866256223,"COX.2"
"draw 1 - draw 5",251.136858974359,70.6967186376517,82,3.55231280622137,0.00559918428473671,"COX.2"
"draw 2 - draw 3",-15.1789473684211,69.6583081206696,82,-0.217905771442604,0.999488725241106,"COX.2"
"draw 2 - draw 4",31.801052631579,70.9075892276081,82,0.448485881102232,0.991483171563923,"COX.2"
"draw 2 - draw 5",54.0287449392715,73.8928137266359,82,0.731177258172211,0.948617992125323,"COX.2"
"draw 3 - draw 4",46.9800000000001,73.7820839699477,82,0.636739943793613,0.968603494835261,"COX.2"
"draw 3 - draw 5",69.2076923076926,76.6554474601546,82,0.90284114959562,0.895023246124856,"COX.2"
"draw 4 - draw 5",22.2276923076925,77.7924414397283,82,0.285730745768071,0.998513418598633,"COX.2"
"draw 1 - draw 2",28.9921052631585,444.822748632518,82,0.0651767593997531,0.99999582055156,"ANGL4"
"draw 1 - draw 3",752.181250000001,467.519324082574,82,1.60887734742522,0.496108063150905,"ANGL4"
"draw 1 - draw 4",1277.41666666667,476.778031295751,82,2.67926914164859,0.0658539258348019,"ANGL4"
"draw 1 - draw 5",1701.67307692308,498.837102452469,82,3.41128009235284,0.0086835664524394,"ANGL4"
"draw 2 - draw 3",723.189144736843,491.510062337602,82,1.4713618299031,0.583822660986231,"ANGL4"
"draw 2 - draw 4",1248.42456140351,500.325008484224,82,2.49522718279807,0.101692894974957,"ANGL4"
"draw 2 - draw 5",1672.68097165992,521.388797129035,82,3.20812602969289,0.0159218166204584,"ANGL4"
"draw 3 - draw 4",525.235416666667,520.607486312267,82,1.00888948099303,0.850586970582115,"ANGL4"
"draw 3 - draw 5",949.491826923077,540.881982008367,82,1.75545101982781,0.406491788814268,"ANGL4"
"draw 4 - draw 5",424.25641025641,548.904628507471,82,0.772914616169311,0.937688019678633,"ANGL4"
"draw 1 - draw 2",-95.1717105263158,45.3831493326396,82,-2.0970715326243,0.231266060038967,"ZAP70"
"draw 1 - draw 3",-163.30625,47.6987729740922,82,-3.42369918171062,0.0083592329118457,"ZAP70"
"draw 1 - draw 4",-147.634166666667,48.6433948338657,82,-3.03503008313645,0.0260151538560157,"ZAP70"
"draw 1 - draw 5",-191.018269230769,50.8939769444306,82,-3.75325884709964,0.00292586502003889,"ZAP70"
"draw 2 - draw 3",-68.1345394736842,50.14643389111,82,-1.35871156105805,0.655509818605243,"ZAP70"
"draw 2 - draw 4",-52.4624561403509,51.0457809199235,82,-1.02775303256991,0.841823425357509,"ZAP70"
"draw 2 - draw 5",-95.8465587044536,53.1948190896605,82,-1.80180251281432,0.379599902561833,"ZAP70"
"draw 3 - draw 4",15.6720833333333,53.1151056631741,82,0.295058875204293,0.99831401895622,"ZAP70"
"draw 3 - draw 5",-27.7120192307694,55.1836160274681,82,-0.502178386008186,0.986935728306429,"ZAP70"
"draw 4 - draw 5",-43.3841025641027,56.00212849166,82,-0.7746866723211,0.937194487693002,"ZAP70"
"draw 1 - draw 2",18231.7225877193,8814.35195834162,82,2.06841327347558,0.243732361182003,"MDHC"
"draw 1 - draw 3",26310.1354166667,9264.09425430302,82,2.84001162924763,0.0438928770842376,"MDHC"
"draw 1 - draw 4",28949.4408333334,9447.55947569078,82,3.06422424837041,0.0239887759029043,"MDHC"
"draw 1 - draw 5",33021.3080128205,9884.66935293324,82,3.34065883579824,0.01075883657582,"MDHC"
"draw 2 - draw 3",8078.41282894737,9739.4809366846,82,0.829450037580476,0.92074183798945,"MDHC"
"draw 2 - draw 4",10717.718245614,9914.15284379595,82,1.08105235157041,0.815754430326616,"MDHC"
"draw 2 - draw 5",14789.5854251012,10331.5407747465,82,1.43149852936278,0.609347881465749,"MDHC"
"draw 3 - draw 4",2639.30541666667,10316.0587686013,82,0.255844356441613,0.999036876876045,"MDHC"
"draw 3 - draw 5",6711.17259615385,10717.8065240673,82,0.626170343818357,0.970451222216458,"MDHC"
"draw 4 - draw 5",4071.86717948718,10876.7786766783,82,0.374363338680225,0.995741839652826,"MDHC"
"draw 1 - draw 2",9071.66754385965,2141.30025518462,82,4.23652288925614,0.000553741822381992,"BPI"
"draw 1 - draw 3",9076.25208333334,2250.55766828327,82,4.0328902525998,0.00113565584428266,"BPI"
"draw 1 - draw 4",10075.8366666667,2295.12749340846,82,4.39009889237273,0.00031735389423404,"BPI"
"draw 1 - draw 5",8946.32179487181,2401.31607041408,82,3.72559110610088,0.00320448879739221,"BPI"
"draw 2 - draw 3",4.58453947368594,2366.04495868262,82,0.00193763836010899,0.999999999996762,"BPI"
"draw 2 - draw 4",1004.16912280702,2408.47859430766,82,0.416930889558385,0.99355465506319,"BPI"
"draw 2 - draw 5",-125.345748987845,2509.87605237145,82,-0.0499410115768116,0.999998558050836,"BPI"
"draw 3 - draw 4",999.584583333336,2506.11495639229,82,0.398858233052606,0.994563101884981,"BPI"
"draw 3 - draw 5",-129.930288461533,2603.71289386573,82,-0.0499019261177547,0.99999856255686,"BPI"
"draw 4 - draw 5",-1129.51487179487,2642.33253516914,82,-0.427468858200531,0.992908360933062,"BPI"
"draw 1 - draw 2",-17703.9146929825,4198.37626386473,82,-4.21684803369326,0.000594135119146411,"C6"
"draw 1 - draw 3",-11236.6729166667,4412.59364355916,82,-2.54650072595474,0.0903978327703717,"C6"
"draw 1 - draw 4",-8925.19750000001,4499.98021881273,82,-1.98338594082861,0.283255377035467,"C6"
"draw 1 - draw 5",-10996.5810897436,4708.18063354417,82,-2.33563279441675,0.144231478484743,"C6"
"draw 2 - draw 3",6467.24177631579,4639.02573668422,82,1.39409482581106,0.633170151975337,"C6"
"draw 2 - draw 4",8778.71719298245,4722.22395616152,82,1.85902178178739,0.347605278103329,"C6"
"draw 2 - draw 5",6707.33360323885,4921.03058317262,82,1.36299368391948,0.652818960398011,"C6"
"draw 3 - draw 4",2311.47541666666,4913.65632725179,82,0.470418617567311,0.9897901844497,"C6"
"draw 3 - draw 5",240.091826923059,5105.0133604836,82,0.0470305971736605,0.999998865766267,"C6"
"draw 4 - draw 5",-2071.3835897436,5180.73360801762,82,-0.399824377485452,0.9945122747934,"C6"
"draw 1 - draw 2",1290.90219298246,502.974203463498,82,2.56653757606903,0.0862720526665296,"Plasminogen"
"draw 1 - draw 3",-494.108333333333,528.63789083883,82,-0.934682023169571,0.882567345258504,"Plasminogen"
"draw 1 - draw 4",-995.708333333332,539.106984202346,82,-1.84695869745885,0.354233207165531,"Plasminogen"
"draw 1 - draw 5",-1212.02371794871,564.049826667808,82,-2.14878838826862,0.209871490235061,"Plasminogen"
"draw 2 - draw 3",-1785.01052631579,555.764926273551,82,-3.21180852178714,0.0157522521548408,"Plasminogen"
"draw 2 - draw 4",-2286.61052631579,565.732245908846,82,-4.04185998385572,0.00110083563009211,"Plasminogen"
"draw 2 - draw 5",-2502.92591093117,589.549693078797,82,-4.24548759895061,0.000536221765757072,"Plasminogen"
"draw 3 - draw 4",-501.599999999999,588.666241890813,82,-0.85209574510141,0.913254473951727,"Plasminogen"
"draw 3 - draw 5",-717.915384615382,611.591212240734,82,-1.17384843053107,0.766177070123892,"Plasminogen"
"draw 4 - draw 5",-216.315384615383,620.662655292963,82,-0.348523280353122,0.996772250798403,"Plasminogen"
"draw 1 - draw 2",16129.0868421053,4345.86864641297,82,3.71136087037928,0.00335731596760791,"Prekallikrein"
"draw 1 - draw 3",961.756249999997,4567.61165738211,82,0.210559986737406,0.999553574450782,"Prekallikrein"
"draw 1 - draw 4",4202.63,4658.06819430105,82,0.902225949620433,0.895256240205885,"Prekallikrein"
"draw 1 - draw 5",-1744.98846153846,4873.58285942033,82,-0.358050434736224,0.996416275595822,"Prekallikrein"
"draw 2 - draw 3",-15167.3305921053,4801.99849462761,82,-3.15854546999009,0.0183715133196116,"Prekallikrein"
"draw 2 - draw 4",-11926.4568421053,4888.11953541564,82,-2.43988649534757,0.115132564629498,"Prekallikrein"
"draw 2 - draw 5",-17874.0753036437,5093.91040138993,82,-3.50891042346693,0.00641843690370181,"Prekallikrein"
"draw 3 - draw 4",3240.87375,5086.27708184381,82,0.637179944751488,0.968524946401752,"Prekallikrein"
"draw 3 - draw 5",-2706.74471153846,5284.3566437331,82,-0.512218401221742,0.985927902868796,"Prekallikrein"
"draw 4 - draw 5",-5947.61846153846,5362.73700532408,82,-1.10906398274495,0.801319865854064,"Prekallikrein"
"draw 1 - draw 2",-77.1083333333336,101.011217265178,82,-0.763364064120782,0.940306341970273,"uPA"
"draw 1 - draw 3",-132.202083333334,106.16519988187,82,-1.24524875835429,0.724970975527472,"uPA"
"draw 1 - draw 4",-217.381666666667,108.267685172427,82,-2.00781670283673,0.271514927854638,"uPA"
"draw 1 - draw 5",-465.408333333334,113.276902070909,82,-4.10858987864974,0.000871914358185233,"uPA"
"draw 2 - draw 3",-55.09375,111.613063512227,82,-0.493613814246434,0.987754543591215,"uPA"
"draw 2 - draw 4",-140.273333333334,113.614778674356,82,-1.23463985029084,0.731237451666335,"uPA"
"draw 2 - draw 5",-388.3,118.397984879006,82,-3.27961662858379,0.0129091572604525,"uPA"
"draw 3 - draw 4",-85.1795833333335,118.220563295,82,-0.720514104815941,0.951199201376253,"uPA"
"draw 3 - draw 5",-333.20625,122.824535317557,82,-2.71286391711975,0.0606197951865491,"uPA"
"draw 4 - draw 5",-248.026666666667,124.646333530562,82,-1.98984326005749,0.280122496509761,"uPA"
"draw 1 - draw 2",25314.2627192983,12541.3670862885,82,2.01846118889019,0.266495823682484,"Transferrin"
"draw 1 - draw 3",27569.7291666667,13181.2760954295,82,2.09158270922087,0.233620016129625,"Transferrin"
"draw 1 - draw 4",47817.6616666667,13442.3168049298,82,3.55724852795689,0.00551244591618882,"Transferrin"
"draw 1 - draw 5",39418.2032051282,14064.251968564,82,2.80272305226291,0.0483257383164929,"Transferrin"
"draw 2 - draw 3",2255.46644736845,13857.6728311008,82,0.162759395091685,0.999839227819165,"Transferrin"
"draw 2 - draw 4",22503.3989473685,14106.2021066617,82,1.59528403018848,0.504683878950593,"Transferrin"
"draw 2 - draw 5",14103.94048583,14700.0761979367,82,0.959446760405884,0.87234721572334,"Transferrin"
"draw 3 - draw 4",20247.9325,14678.0478601511,82,1.37947039639858,0.642431027373428,"Transferrin"
"draw 3 - draw 5",11848.4740384615,15249.6685647933,82,0.776966003432754,0.936556116856275,"Transferrin"
"draw 4 - draw 5",-8399.45846153847,15475.8596826219,82,-0.542745839894786,0.982531768761385,"Transferrin"
"draw 1 - draw 2",-5017.93201754386,2040.30100525782,82,-2.45940770730041,0.110239107812685,"IL.1.R4"
"draw 1 - draw 3",3589.85416666667,2144.40504635963,82,1.67405601509885,0.455524556661144,"IL.1.R4"
"draw 1 - draw 4",4095.90166666667,2186.87263528692,82,1.8729493435402,0.340033940741752,"IL.1.R4"
"draw 1 - draw 5",3396.75705128206,2288.05258886274,82,1.484562491184,0.575356595698875,"IL.1.R4"
"draw 2 - draw 3",8607.78618421053,2254.44511856612,82,3.8181396004376,0.00235925137385207,"IL.1.R4"
"draw 2 - draw 4",9113.83368421053,2294.87727618291,82,3.97138172868644,0.00140421140259994,"IL.1.R4"
"draw 2 - draw 5",8414.68906882592,2391.49209473405,82,3.51859372119802,0.00622655812639794,"IL.1.R4"
"draw 3 - draw 4",506.047500000003,2387.9083993188,82,0.211920817458644,0.999542049611719,"IL.1.R4"
"draw 3 - draw 5",-193.097115384611,2480.90291022684,82,-0.0778334027456785,0.999991507658851,"IL.1.R4"
"draw 4 - draw 5",-699.144615384614,2517.70096915541,82,-0.277691681398982,0.998670867850532,"IL.1.R4"
"draw 1 - draw 2",-87.8548245614037,183.313922138837,82,-0.479258877538307,0.98904500820778,"BOC"
"draw 1 - draw 3",68.9895833333331,192.667306779484,82,0.358076232478272,0.996415274686693,"BOC"
"draw 1 - draw 4",-449.251666666667,196.482871379991,82,-2.28646733179011,0.159772365153107,"BOC"
"draw 1 - draw 5",-626.737820512821,205.573536965124,82,-3.04872810851695,0.0250461038093069,"BOC"
"draw 2 - draw 3",156.844407894737,202.554023090768,82,0.77433370861487,0.937292983892914,"BOC"
"draw 2 - draw 4",-361.396842105263,206.18671129421,82,-1.75276495675603,0.408074846627408,"BOC"
"draw 2 - draw 5",-538.882995951417,214.867215435363,82,-2.50798147525454,0.0987818796590318,"BOC"
"draw 3 - draw 4",-518.24125,214.54523291385,82,-2.4155337453156,0.121476746383235,"BOC"
"draw 3 - draw 5",-695.727403846154,222.90046505264,82,-3.12124698206373,0.0204332655473327,"BOC"
"draw 4 - draw 5",-177.486153846154,226.206642176461,82,-0.784619550241584,0.934383246727347,"BOC"
"draw 1 - draw 2",-44597.5929824561,8792.99146022596,82,-5.07194771929303,2.338636462762e-05,"CRP"
"draw 1 - draw 3",1651.70208333332,9241.64386103558,82,0.178723840495217,0.999766868552702,"CRP"
"draw 1 - draw 4",-170.846666666648,9424.66447701908,82,-0.0181276126150949,0.999999974942181,"CRP"
"draw 1 - draw 5",696.594871794882,9860.7150722232,82,0.070643443877324,0.999994233960477,"CRP"
"draw 2 - draw 3",46249.2950657895,9715.87850224826,82,4.76017634999113,7.9069524006492e-05,"CRP"
"draw 2 - draw 4",44426.7463157895,9890.12711347123,82,4.49202986029131,0.000217855567420044,"CRP"
"draw 2 - draw 5",45294.187854251,10306.5035560952,82,4.39471908273532,0.000312023889162294,"CRP"
"draw 3 - draw 4",-1822.54874999997,10291.0590686882,82,-0.177100212702627,0.999775162013079,"CRP"
"draw 3 - draw 5",-955.107211538438,10691.8332378696,82,-0.0893305376439586,0.999985278403951,"CRP"
"draw 4 - draw 5",867.441538461533,10850.4201410167,82,0.0799454331894884,0.999990549229629,"CRP"
"draw 1 - draw 2",-1069.6677631579,416.837583262368,82,-2.56614999728712,0.0863503665332171,"Tropomyosin.2"
"draw 1 - draw 3",-2054.73125,438.106247439319,82,-4.69002955792041,0.000103407007104428,"Tropomyosin.2"
"draw 1 - draw 4",-1456.34916666667,446.782460944,82,-3.25963817735721,0.0136939382294068,"Tropomyosin.2"
"draw 1 - draw 5",-1508.93942307692,467.453728180774,82,-3.22799740831971,0.0150260808501853,"Tropomyosin.2"
"draw 2 - draw 3",-985.063486842105,460.587654664217,82,-2.13871013881222,0.213929392468509,"Tropomyosin.2"
"draw 2 - draw 4",-386.681403508773,468.848025474032,82,-0.824747855379822,0.922246239588711,"Tropomyosin.2"
"draw 2 - draw 5",-439.271659919029,488.58662647869,82,-0.899066073676474,0.896448370291705,"Tropomyosin.2"
"draw 3 - draw 4",598.382083333333,487.854470325167,82,1.22655857377815,0.735979270577104,"Tropomyosin.2"
"draw 3 - draw 5",545.791826923076,506.853435224796,82,1.07682376993462,0.81789077339935,"Tropomyosin.2"
"draw 4 - draw 5",-52.5902564102568,514.371352391433,82,-0.102241806752558,0.999974768454333,"Tropomyosin.2"
"draw 1 - draw 2",48.936184210526,113.186652764084,82,0.432349424737599,0.992593875055288,"EMR2"
"draw 1 - draw 3",-76.5437500000005,118.961873146352,82,-0.643430941154002,0.967394836608607,"EMR2"
"draw 1 - draw 4",-391.510833333334,121.31778250936,82,-3.22715124885445,0.0150632700879599,"EMR2"
"draw 1 - draw 5",-656.845192307693,126.930787768172,82,-5.17482955756456,1.55120571915246e-05,"EMR2"
"draw 2 - draw 3",-125.479934210526,125.066397631158,82,-1.00330653626554,0.853132597016887,"EMR2"
"draw 2 - draw 4",-440.44701754386,127.309390489997,82,-3.45965852046449,0.00748210752314393,"EMR2"
"draw 2 - draw 5",-705.781376518219,132.669142747645,82,-5.31986083501506,8.63854237198591e-06,"EMR2"
"draw 3 - draw 4",-314.967083333334,132.470335567953,82,-2.3776423754265,0.131890438183797,"EMR2"
"draw 3 - draw 5",-580.301442307693,137.629249565442,82,-4.21641071312944,0.000595064236177278,"EMR2"
"draw 4 - draw 5",-265.334358974359,139.67063909944,82,-1.89971464786848,0.325733671453482,"EMR2"
"draw 1 - draw 2",1.7436403508773,121.083141730854,82,0.0144003560359632,0.999999990020724,"IL.6"
"draw 1 - draw 3",298.154166666667,127.261271492591,82,2.34285076024896,0.142050401992627,"IL.6"
"draw 1 - draw 4",330.6075,129.78154133307,82,2.54741542290311,0.0902060338597902,"IL.6"
"draw 1 - draw 5",479.477243589744,135.786139001537,82,3.53112068076636,0.0059862284568375,"IL.6"
"draw 2 - draw 3",296.41052631579,133.791679321983,82,2.2154630827411,0.184376993714961,"IL.6"
"draw 2 - draw 4",328.863859649123,136.191155016296,82,2.41472259787923,0.121692702660531,"IL.6"
"draw 2 - draw 5",477.733603238867,141.924831438442,82,3.36610301662452,0.0099636778406047,"IL.6"
"draw 3 - draw 4",32.4533333333334,141.712154436977,82,0.229008820466181,0.999377788165974,"IL.6"
"draw 3 - draw 5",181.323076923077,147.230981078464,82,1.23155517673583,0.73305071755355,"IL.6"
"draw 4 - draw 5",148.869743589744,149.414788552551,82,0.996352135099295,0.856272458128612,"IL.6"
"draw 1 - draw 2",24345.039254386,8739.98452008924,82,2.78547853241935,0.0505030808104611,"Carbonic.anhydrase.I"
"draw 1 - draw 3",30048.7645833334,9185.93230199192,82,3.27117200469869,0.0132357285838361,"Carbonic.anhydrase.I"
"draw 1 - draw 4",27487.6308333334,9367.84961167982,82,2.93425193323576,0.0342295927201173,"Carbonic.anhydrase.I"
"draw 1 - draw 5",28285.0708333334,9801.27155565629,82,2.88585727603987,0.0389297942604642,"Carbonic.anhydrase.I"
"draw 2 - draw 3",5703.72532894737,9657.30810644225,82,0.590612338974926,0.976128885117243,"Carbonic.anhydrase.I"
"draw 2 - draw 4",3142.59157894738,9830.50629179527,82,0.319677490219425,0.997693907642405,"Carbonic.anhydrase.I"
"draw 2 - draw 5",3940.03157894738,10244.3726852206,82,0.384604475062841,0.995274200426537,"Carbonic.anhydrase.I"
"draw 3 - draw 4",-2561.13374999999,10229.02130208,82,-0.250379158901469,0.999115381893782,"Carbonic.anhydrase.I"
"draw 3 - draw 5",-1763.69375,10627.3794775134,82,-0.16595753955449,0.999826303259101,"Carbonic.anhydrase.I"
"draw 4 - draw 5",797.439999999993,10785.0103685321,82,0.0739396600235751,0.99999308171087,"Carbonic.anhydrase.I"
"draw 1 - draw 2",59.1127192982456,18.9929867226962,82,3.11234458072922,0.020955152037705,"carbonic.anhydrase.II"
